Station Name,Iso Code,Date,Hour,Minute,Air Temperature,Rain,
Chadiza,ZM,2/4/2024,14,30,26.7,0,
Chadiza,ZM,2/4/2024,14,45,27.1,0,
Chadiza,ZM,2/4/2024,15,0,27.1,0,
Chadiza,ZM,2/4/2024,15,15,27.5,0,
Chadiza,ZM,2/4/2024,15,30,27.9,0,
Chadiza,ZM,2/4/2024,15,45,27.9,0,
Chadiza,ZM,2/4/2024,16,0,28,0,
Chadiza,ZM,2/4/2024,16,15,27.7,0,
Chadiza,ZM,2/4/2024,16,30,28,0,
Chadiza,ZM,2/4/2024,16,45,28.1,0,
Chadiza,ZM,2/4/2024,17,0,28.2,0,
Chadiza,ZM,2/4/2024,17,15,27.6,0,
Chadiza,ZM,2/4/2024,17,30,27.3,0,
Chadiza,ZM,2/4/2024,17,45,27.3,0,
Chadiza,ZM,2/4/2024,18,0,27,0,
Chadiza,ZM,2/4/2024,18,15,26.7,0,
Chadiza,ZM,2/4/2024,18,30,25.7,0,
Chadiza,ZM,2/4/2024,18,45,24.6,0,
Chadiza,ZM,2/4/2024,19,0,23.2,0,
Chadiza,ZM,2/4/2024,19,15,22.7,0,
Chadiza,ZM,2/4/2024,19,30,21.9,0,
Chadiza,ZM,2/4/2024,19,45,21.1,0,
Chadiza,ZM,2/4/2024,20,0,21.3,0,
Chadiza,ZM,2/4/2024,20,15,21.4,0,
Chadiza,ZM,2/4/2024,20,30,21.1,0,
Chadiza,ZM,2/4/2024,20,45,20.9,0,
Chadiza,ZM,2/4/2024,21,0,21.2,0,
Chadiza,ZM,2/4/2024,21,15,21.4,0,
Chadiza,ZM,2/4/2024,21,30,21.7,0,
Chadiza,ZM,2/4/2024,21,45,21.5,0,
Chadiza,ZM,2/4/2024,22,0,21.2,0,
Chadiza,ZM,2/4/2024,22,15,20.9,0,
Chadiza,ZM,2/4/2024,22,30,20.6,0,
Chadiza,ZM,2/4/2024,22,45,20.2,0,
Chadiza,ZM,2/4/2024,23,0,20.1,0,
Chadiza,ZM,2/4/2024,23,15,20.1,0,
Chadiza,ZM,2/4/2024,23,30,20.6,0,
Chadiza,ZM,2/4/2024,23,45,20.5,0,
Chadiza,ZM,2/4/2024,24,0,20.2,0,
Chadiza,ZM,2/5/2024,0,15,20,0,
Chadiza,ZM,2/5/2024,0,30,19.8,0,
Chadiza,ZM,2/5/2024,0,45,19.5,0,
Chadiza,ZM,2/5/2024,1,0,19.3,0,
Chadiza,ZM,2/5/2024,1,15,19.1,0,
Chadiza,ZM,2/5/2024,1,30,19,0,
Chadiza,ZM,2/5/2024,1,45,19,0,
Chadiza,ZM,2/5/2024,2,0,18.7,0,
Chadiza,ZM,2/5/2024,2,15,18.5,0,
Chadiza,ZM,2/5/2024,2,30,18.5,0,
Chadiza,ZM,2/5/2024,2,45,18.6,0,
Chadiza,ZM,2/5/2024,3,0,18.9,0,
Chadiza,ZM,2/5/2024,3,15,19.2,0,
Chadiza,ZM,2/5/2024,3,30,19.5,0,
Chadiza,ZM,2/5/2024,3,45,19.4,0,
Chadiza,ZM,2/5/2024,4,0,19.5,0,
Chadiza,ZM,2/5/2024,4,15,19.5,0,
Chadiza,ZM,2/5/2024,4,30,19.2,0,
Chadiza,ZM,2/5/2024,4,45,19.1,0,
Chadiza,ZM,2/5/2024,5,0,19.1,0,
Chadiza,ZM,2/5/2024,5,15,19,0,
Chadiza,ZM,2/5/2024,5,30,18.9,0,
Chadiza,ZM,2/5/2024,5,45,18.8,0,
Chadiza,ZM,2/5/2024,8,0,18.5,0,
Chadiza,ZM,2/5/2024,8,15,19,0,
Chadiza,ZM,2/5/2024,8,30,19.6,0,
Chadiza,ZM,2/5/2024,8,45,20.1,0,
Chadiza,ZM,2/5/2024,9,0,20.7,0,
Chadiza,ZM,2/5/2024,9,15,21.2,0,
Chadiza,ZM,2/5/2024,9,30,22.1,0,
Chadiza,ZM,2/5/2024,9,45,22.9,0,
Chadiza,ZM,2/5/2024,10,0,23,0,
Chadiza,ZM,2/5/2024,10,15,23.1,0,
Chadiza,ZM,2/5/2024,10,30,23.4,0,
Chadiza,ZM,2/5/2024,10,45,24.3,0,
Chadiza,ZM,2/5/2024,11,0,24.3,0,
Chadiza,ZM,2/5/2024,11,15,24.7,0,
Chadiza,ZM,2/5/2024,11,30,25.1,0,
Chadiza,ZM,2/5/2024,11,45,25.2,0,
Chadiza,ZM,2/5/2024,12,0,25.5,0,
Chadiza,ZM,2/5/2024,12,15,26.1,0,
Chadiza,ZM,2/5/2024,12,30,26.4,0,
Chadiza,ZM,2/5/2024,12,45,26.2,0,
Chadiza,ZM,2/5/2024,13,0,26.5,0,
Chadiza,ZM,2/5/2024,13,15,27.2,0,
Chadiza,ZM,2/5/2024,13,30,27.7,0,
Chadiza,ZM,2/5/2024,13,45,27.8,0,
Chadiza,ZM,2/5/2024,14,0,28,0,
Chadiza,ZM,2/5/2024,14,15,27.9,0,
Chadiza,ZM,2/5/2024,14,30,27.8,0,
Chadiza,ZM,2/5/2024,14,45,28.1,0,
Chadiza,ZM,2/5/2024,15,0,28.3,0,
Chadiza,ZM,2/5/2024,15,15,28.3,0,
Chadiza,ZM,2/5/2024,15,30,28.7,0,
Chadiza,ZM,2/5/2024,15,45,28.7,0,
Chadiza,ZM,2/5/2024,16,0,28.4,0,
Chadiza,ZM,2/5/2024,16,15,28.4,0,
Chadiza,ZM,2/5/2024,16,30,28.7,0,
Chadiza,ZM,2/5/2024,16,45,28.6,0,
Chadiza,ZM,2/5/2024,17,0,28.2,0,
Chadiza,ZM,2/5/2024,17,15,28.2,0,
Chadiza,ZM,2/5/2024,17,30,28,0,
Chadiza,ZM,2/5/2024,17,45,27.9,0,
Chadiza,ZM,2/5/2024,18,0,27.5,0,
Chadiza,ZM,2/5/2024,18,15,26.9,0,
Chadiza,ZM,2/5/2024,18,30,26.1,0,
Chadiza,ZM,2/5/2024,18,45,25.2,0,
Chadiza,ZM,2/5/2024,19,0,24.3,0,
Chadiza,ZM,2/5/2024,19,15,23.5,0,
Chadiza,ZM,2/5/2024,19,30,22.8,0,
Chadiza,ZM,2/5/2024,19,45,22.3,0,
Chadiza,ZM,2/5/2024,20,0,22.1,0,
Chadiza,ZM,2/5/2024,20,15,21.8,0,
Chadiza,ZM,2/5/2024,20,30,21.7,0,
Chadiza,ZM,2/5/2024,20,45,21.4,0,
Chadiza,ZM,2/5/2024,21,0,21.4,0,
Chadiza,ZM,2/5/2024,21,15,21.3,0,
Chadiza,ZM,2/5/2024,21,30,21.3,0,
Chadiza,ZM,2/5/2024,21,45,21.4,0,
Chadiza,ZM,2/5/2024,22,0,21.5,0,
Chadiza,ZM,2/5/2024,22,15,21.2,0,
Chadiza,ZM,2/5/2024,22,30,21.1,0,
Chadiza,ZM,2/5/2024,22,45,21,0,
Chadiza,ZM,2/5/2024,23,0,21.3,0,
Chadiza,ZM,2/5/2024,23,15,21.5,0,
Chadiza,ZM,2/5/2024,23,30,21.6,0,
Chadiza,ZM,2/5/2024,23,45,21.4,0,
Chadiza,ZM,2/5/2024,24,0,21.2,0,
Chadiza,ZM,2/6/2024,0,15,20.9,0,
Chadiza,ZM,2/6/2024,0,30,20.4,0,
Chadiza,ZM,2/6/2024,0,45,20.1,0,
Chadiza,ZM,2/6/2024,1,0,20.1,0,
Chadiza,ZM,2/6/2024,1,15,20,0,
Chadiza,ZM,2/6/2024,1,30,19.7,0,
Chadiza,ZM,2/6/2024,1,45,19.8,0,
Chadiza,ZM,2/6/2024,2,0,20.2,0,
Chadiza,ZM,2/6/2024,2,15,19.9,0,
Chadiza,ZM,2/6/2024,2,30,19.9,0,
Chadiza,ZM,2/6/2024,2,45,20,0,
Chadiza,ZM,2/6/2024,3,0,20.2,0,
Chadiza,ZM,2/6/2024,3,15,19.7,0,
Chadiza,ZM,2/6/2024,3,30,18.8,0,
Chadiza,ZM,2/6/2024,3,45,18.2,0,
Chadiza,ZM,2/6/2024,4,0,18,0,
Chadiza,ZM,2/6/2024,4,15,18.1,0,
Chadiza,ZM,2/6/2024,4,30,17.9,0,
Chadiza,ZM,2/6/2024,4,45,17.7,0,
Chadiza,ZM,2/6/2024,5,0,17.8,0,
Chadiza,ZM,2/6/2024,5,15,17.9,0,
Chadiza,ZM,2/6/2024,5,30,17.9,0,
Chadiza,ZM,2/6/2024,5,45,17.8,0,
Chadiza,ZM,2/6/2024,6,0,17.8,0,
Chadiza,ZM,2/6/2024,6,15,17.8,0,
Chadiza,ZM,2/6/2024,6,30,17.8,0,
Chadiza,ZM,2/6/2024,6,45,17.9,0,
Chadiza,ZM,2/6/2024,7,0,18.1,0,
Chadiza,ZM,2/6/2024,7,15,18.1,0,
Chadiza,ZM,2/6/2024,7,30,18.2,0,
Chadiza,ZM,2/6/2024,7,45,18.4,0,
Chadiza,ZM,2/6/2024,8,0,18.6,0,
Chadiza,ZM,2/6/2024,8,15,18.6,0,
Chadiza,ZM,2/6/2024,9,15,18.4,0,
Chadiza,ZM,2/6/2024,9,30,18.7,0,
Chadiza,ZM,2/6/2024,9,45,19.1,0,
Chadiza,ZM,2/6/2024,10,0,19.8,0,
Chadiza,ZM,2/6/2024,10,15,20.8,0,
Chadiza,ZM,2/6/2024,10,30,21.5,0,
Chadiza,ZM,2/6/2024,10,45,21.8,0,
Chadiza,ZM,2/6/2024,11,0,22.1,0,
Chadiza,ZM,2/6/2024,11,15,22.9,0,
Chadiza,ZM,2/6/2024,11,30,23.8,0,
Chadiza,ZM,2/6/2024,11,45,24.4,0,
Chadiza,ZM,2/6/2024,12,0,24.8,0,
Chadiza,ZM,2/6/2024,12,15,25.4,0,
Chadiza,ZM,2/6/2024,12,30,25.5,0,
Chadiza,ZM,2/6/2024,12,45,25.7,0,
Chadiza,ZM,2/6/2024,13,0,26.4,0,
Chadiza,ZM,2/6/2024,13,15,26.3,0,
Chadiza,ZM,2/6/2024,13,30,26,0,
Chadiza,ZM,2/6/2024,13,45,26.1,0,
Chadiza,ZM,2/6/2024,14,0,26.7,0,
Chadiza,ZM,2/6/2024,14,15,26.5,0,
Chadiza,ZM,2/6/2024,14,30,26.7,0,
Chadiza,ZM,2/6/2024,14,45,26.8,0,
Chadiza,ZM,2/6/2024,15,0,27.2,0,
Chadiza,ZM,2/6/2024,15,15,26.8,0,
Chadiza,ZM,2/6/2024,15,30,27.4,0,
Chadiza,ZM,2/6/2024,15,45,26.5,0,
Chadiza,ZM,2/6/2024,16,0,25.8,0,
Chadiza,ZM,2/6/2024,16,15,26,0,
Chadiza,ZM,2/6/2024,16,30,25.7,0,
Chadiza,ZM,2/6/2024,18,0,20.7,0,
Chadiza,ZM,2/6/2024,18,15,20.6,0,
Chadiza,ZM,2/6/2024,18,30,20.7,0,
Chadiza,ZM,2/6/2024,18,45,20.9,0,
Chadiza,ZM,2/6/2024,19,0,20.7,0,
Chadiza,ZM,2/6/2024,19,15,20.6,0,
Chadiza,ZM,2/6/2024,19,30,20.5,0,
