Station Name,Iso Code,Date,Hour,Minute,Air Temperature,Rain
Alex Muranda Livestock Development Centre,NA,6/5/2024,11,0,25.61,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,12,0,28.52,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,13,0,30.11,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,14,0,30.57,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,15,0,30.97,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,16,0,31.09,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,17,0,30.95,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,18,0,29.38,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,19,0,24.34,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,20,0,16.96,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,21,0,13.82,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,22,0,12.4,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,23,0,11.44,0
Alex Muranda Livestock Development Centre,NA,6/5/2024,24,0,15.14,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,1,0,9.21,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,2,0,9.9,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,3,0,7.28,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,4,0,5.79,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,5,0,5.37,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,6,0,3.91,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,7,0,3.2,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,8,0,3.79,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,9,0,12.62,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,10,0,16.86,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,11,0,20.69,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,12,0,23.68,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,13,0,25.72,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,14,0,27.21,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,15,0,28.47,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,16,0,28.65,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,17,0,28.58,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,18,0,27.12,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,19,0,20.88,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,20,0,15.14,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,21,0,14.32,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,22,0,15.87,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,23,0,16.07,0
Alex Muranda Livestock Development Centre,NA,6/6/2024,24,0,13.15,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,1,0,11.05,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,2,0,11.81,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,3,0,9.85,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,4,0,8.56,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,5,0,11.14,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,6,0,10.94,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,7,0,10.03,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,8,0,9.64,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,9,0,12.35,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,10,0,14.78,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,11,0,16.93,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,12,0,19.21,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,13,0,20.81,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,14,0,22,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,15,0,23.02,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,16,0,23.71,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,17,0,23.88,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,18,0,22.59,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,19,0,18.57,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,20,0,15.2,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,21,0,13.89,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,22,0,12.94,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,23,0,11.29,0
Alex Muranda Livestock Development Centre,NA,6/7/2024,24,0,9.27,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,1,0,8.02,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,2,0,6.79,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,3,0,4.62,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,4,0,6.01,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,5,0,6.59,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,6,0,5.75,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,7,0,4.98,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,8,0,6.43,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,9,0,13.18,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,10,0,16.25,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,11,0,18.52,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,12,0,20.64,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,13,0,22.88,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,14,0,23.83,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,15,0,24.95,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,16,0,25.46,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,17,0,25.64,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,18,0,24.37,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,19,0,20.25,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,20,0,16.79,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,21,0,14.89,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,22,0,14.54,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,23,0,14.61,0
Alex Muranda Livestock Development Centre,NA,6/8/2024,24,0,12.01,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,1,0,9.74,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,2,0,11.13,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,3,0,10.86,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,4,0,11.77,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,5,0,11.97,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,6,0,11.47,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,7,0,11.19,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,8,0,11.66,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,9,0,14.88,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,10,0,17.55,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,11,0,19.76,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,12,0,22.15,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,13,0,23.83,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,14,0,25.11,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,15,0,26.04,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,16,0,26.07,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,17,0,26.13,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,18,0,24.97,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,19,0,20.75,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,20,0,18.64,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,21,0,18.79,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,22,0,17.69,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,23,0,17.81,0
Alex Muranda Livestock Development Centre,NA,6/9/2024,24,0,17.62,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,1,0,15.89,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,2,0,14.62,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,3,0,12.71,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,4,0,12.5,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,5,0,13.59,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,6,0,13.12,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,7,0,13.57,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,8,0,13.83,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,9,0,15.59,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,10,0,18.14,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,11,0,21.39,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,12,0,23.18,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,13,0,24.76,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,14,0,25.38,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,15,0,26.51,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,16,0,27.23,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,17,0,27.14,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,18,0,25.99,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,19,0,22.63,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,20,0,19.23,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,21,0,17.57,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,22,0,16.96,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,23,0,16.04,0
Alex Muranda Livestock Development Centre,NA,6/10/2024,24,0,16.58,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,1,0,16.05,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,2,0,14.87,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,3,0,13.43,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,4,0,11.56,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,5,0,11.11,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,6,0,11.56,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,7,0,12.06,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,8,0,11.78,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,9,0,14.83,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,10,0,17.93,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,11,0,20.3,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,12,0,22.13,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,13,0,23.58,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,14,0,24.55,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,15,0,25.35,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,16,0,25.76,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,17,0,25.57,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,18,0,24.11,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,19,0,20.66,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,20,0,16.41,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,21,0,13.79,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,22,0,13.32,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,23,0,11.48,0
Alex Muranda Livestock Development Centre,NA,6/11/2024,24,0,10.02,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,1,0,9.23,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,2,0,8.73,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,3,0,6.71,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,4,0,4.9,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,5,0,3.5,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,6,0,3.44,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,7,0,3.43,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,8,0,6.44,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,9,0,12.85,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,10,0,17.25,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,11,0,20.56,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,12,0,21.99,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,13,0,22.86,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,14,0,23.62,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,15,0,24.32,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,16,0,24.84,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,17,0,25.02,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,18,0,23.89,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,19,0,19.1,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,20,0,13.29,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,21,0,10.97,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,22,0,9.96,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,23,0,8.27,0
Alex Muranda Livestock Development Centre,NA,6/12/2024,24,0,7.2,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,1,0,6.21,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,2,0,8.41,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,3,0,7.6,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,4,0,4.65,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,5,0,3.25,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,6,0,2.65,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,7,0,2.29,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,8,0,3.26,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,9,0,12.81,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,10,0,18.42,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,11,0,20.8,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,12,0,22.21,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,13,0,23.34,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,14,0,24.17,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,15,0,24.99,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,16,0,25.33,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,17,0,25.45,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,18,0,24.22,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,19,0,19.64,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,20,0,14,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,21,0,11.09,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,22,0,9.18,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,23,0,7.95,0
Alex Muranda Livestock Development Centre,NA,6/13/2024,24,0,10.49,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,1,0,7.58,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,2,0,5.3,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,3,0,4.18,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,4,0,3.46,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,5,0,2.92,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,6,0,1.68,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,7,0,1.12,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,8,0,3.41,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,9,0,12.8,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,10,0,18.84,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,11,0,21.43,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,12,0,23.34,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,13,0,24.42,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,14,0,24.99,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,15,0,25.58,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,16,0,26.03,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,17,0,25.96,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,18,0,24.64,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,19,0,20.05,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,20,0,13.42,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,21,0,9.86,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,22,0,9.04,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,23,0,7.28,0
Alex Muranda Livestock Development Centre,NA,6/14/2024,24,0,6.43,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,1,0,5.13,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,2,0,3.84,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,3,0,2.71,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,4,0,2.24,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,5,0,1.98,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,6,0,1.65,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,7,0,1.64,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,8,0,3.58,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,9,0,12.12,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,10,0,18,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,11,0,21.17,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,12,0,22.93,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,13,0,24.15,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,14,0,24.89,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,15,0,25.65,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,16,0,25.83,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,17,0,25.65,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,18,0,24.43,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,19,0,18.99,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,20,0,11.88,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,21,0,9.7,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,22,0,10.49,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,23,0,8.27,0
Alex Muranda Livestock Development Centre,NA,6/15/2024,24,0,7.26,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,1,0,7.29,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,2,0,5.73,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,3,0,3,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,4,0,2.01,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,5,0,1.17,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,6,0,0.67,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,7,0,0.74,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,8,0,0.95,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,9,0,11.13,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,10,0,17.33,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,11,0,20.15,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,12,0,22.06,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,13,0,23.12,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,14,0,23.79,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,15,0,24.54,0
Alex Muranda Livestock Development Centre,NA,6/16/2024,16,0,24.82,0
