Station Name,Iso Code,Date,Hour,Minute,Air Temperature,Rain,
Chadiza,ZM,5/1/2024,24,0,16,0,
Chadiza,ZM,5/2/2024,0,15,15.8,0,
Chadiza,ZM,5/2/2024,0,30,15.5,0,
Chadiza,ZM,5/2/2024,0,45,14.6,0,
Chadiza,ZM,5/2/2024,1,0,15.2,0,
Chadiza,ZM,5/2/2024,1,15,13.6,0,
Chadiza,ZM,5/2/2024,1,30,14.4,0,
Chadiza,ZM,5/2/2024,1,45,13.5,0,
Chadiza,ZM,5/2/2024,2,0,13.8,0,
Chadiza,ZM,5/2/2024,2,15,12.8,0,
Chadiza,ZM,5/2/2024,2,30,13,0,
Chadiza,ZM,5/2/2024,2,45,12.9,0,
Chadiza,ZM,5/2/2024,3,0,12.4,0,
Chadiza,ZM,5/2/2024,3,15,11.8,0,
Chadiza,ZM,5/2/2024,3,30,12.2,0,
Chadiza,ZM,5/2/2024,3,45,12,0,
Chadiza,ZM,5/2/2024,4,0,11.5,0,
Chadiza,ZM,5/2/2024,4,15,11.6,0,
Chadiza,ZM,5/2/2024,4,30,11.8,0,
Chadiza,ZM,5/2/2024,4,45,12.3,0,
Chadiza,ZM,5/2/2024,5,0,12,0,
Chadiza,ZM,5/2/2024,5,15,11.6,0,
Chadiza,ZM,5/2/2024,5,30,11.4,0,
Chadiza,ZM,5/2/2024,5,45,11.1,0,
Chadiza,ZM,5/2/2024,6,0,11.4,0,
Chadiza,ZM,5/2/2024,6,15,12.9,0,
Chadiza,ZM,5/2/2024,6,30,13.4,0,
Chadiza,ZM,5/2/2024,6,45,13.6,0,
Chadiza,ZM,5/2/2024,7,0,14.1,0,
Chadiza,ZM,5/2/2024,7,15,15.5,0,
Chadiza,ZM,5/2/2024,7,30,16.4,0,
Chadiza,ZM,5/2/2024,7,45,17,0,
Chadiza,ZM,5/2/2024,8,0,17.7,0,
Chadiza,ZM,5/2/2024,8,15,18.7,0,
Chadiza,ZM,5/2/2024,8,30,19.6,0,
Chadiza,ZM,5/2/2024,8,45,20.3,0,
Chadiza,ZM,5/2/2024,9,0,21,0,
Chadiza,ZM,5/2/2024,9,15,21.6,0,
Chadiza,ZM,5/2/2024,9,30,22.2,0,
Chadiza,ZM,5/2/2024,9,45,22.7,0,
Chadiza,ZM,5/2/2024,10,0,23.3,0,
Chadiza,ZM,5/2/2024,10,15,23.8,0,
Chadiza,ZM,5/2/2024,10,30,23.8,0,
Chadiza,ZM,5/2/2024,10,45,24,0,
Chadiza,ZM,5/2/2024,11,0,24.5,0,
Chadiza,ZM,5/2/2024,11,15,25,0,
Chadiza,ZM,5/2/2024,11,30,25,0,
Chadiza,ZM,5/2/2024,11,45,24.8,0,
Chadiza,ZM,5/2/2024,12,0,25.2,0,
Chadiza,ZM,5/2/2024,12,15,25.7,0,
Chadiza,ZM,5/2/2024,12,30,25.8,0,
Chadiza,ZM,5/2/2024,12,45,25.7,0,
Chadiza,ZM,5/2/2024,13,0,25.9,0,
Chadiza,ZM,5/2/2024,13,15,25.9,0,
Chadiza,ZM,5/2/2024,13,30,26,0,
Chadiza,ZM,5/2/2024,13,45,26.2,0,
Chadiza,ZM,5/2/2024,14,0,26.3,0,
Chadiza,ZM,5/2/2024,14,15,26.4,0,
Chadiza,ZM,5/2/2024,14,30,26.4,0,
Chadiza,ZM,5/2/2024,14,45,26.8,0,
Chadiza,ZM,5/2/2024,15,0,26.8,0,
Chadiza,ZM,5/2/2024,15,15,26.9,0,
Chadiza,ZM,5/2/2024,15,30,26.7,0,
Chadiza,ZM,5/2/2024,15,45,26.8,0,
Chadiza,ZM,5/2/2024,16,0,26.8,0,
Chadiza,ZM,5/2/2024,16,15,26.4,0,
Chadiza,ZM,5/2/2024,16,30,26.4,0,
Chadiza,ZM,5/2/2024,16,45,26.2,0,
Chadiza,ZM,5/2/2024,17,0,26.2,0,
Chadiza,ZM,5/2/2024,17,15,25.9,0,
Chadiza,ZM,5/2/2024,17,30,25.3,0,
Chadiza,ZM,5/2/2024,17,45,24.4,0,
Chadiza,ZM,5/2/2024,18,0,22.8,0,
Chadiza,ZM,5/2/2024,18,15,21.4,0,
Chadiza,ZM,5/2/2024,18,30,20.6,0,
Chadiza,ZM,5/2/2024,18,45,19.8,0,
Chadiza,ZM,5/2/2024,19,0,19.6,0,
Chadiza,ZM,5/2/2024,19,15,19.4,0,
Chadiza,ZM,5/2/2024,19,30,19.1,0,
Chadiza,ZM,5/2/2024,19,45,18.9,0,
Chadiza,ZM,5/2/2024,20,0,19,0,
Chadiza,ZM,5/2/2024,20,15,19.3,0,
Chadiza,ZM,5/2/2024,20,30,18.9,0,
Chadiza,ZM,5/2/2024,20,45,18.5,0,
Chadiza,ZM,5/2/2024,21,0,17.8,0,
Chadiza,ZM,5/3/2024,0,15,17.6,0,
Chadiza,ZM,5/3/2024,0,30,17.2,0,
Chadiza,ZM,5/3/2024,0,45,16.7,0,
Chadiza,ZM,5/3/2024,1,0,16.4,0,
Chadiza,ZM,5/3/2024,1,15,16.3,0,
Chadiza,ZM,5/3/2024,1,30,16,0,
Chadiza,ZM,5/3/2024,1,45,15.5,0,
Chadiza,ZM,5/3/2024,2,0,15.2,0,
Chadiza,ZM,5/3/2024,2,15,14.9,0,
Chadiza,ZM,5/3/2024,2,30,14.9,0,
Chadiza,ZM,5/3/2024,2,45,14.4,0,
Chadiza,ZM,5/3/2024,3,0,14.2,0,
Chadiza,ZM,5/3/2024,3,15,14,0,
Chadiza,ZM,5/3/2024,3,30,13.3,0,
Chadiza,ZM,5/3/2024,3,45,13.2,0,
Chadiza,ZM,5/3/2024,4,0,13.1,0,
Chadiza,ZM,5/3/2024,4,15,13.1,0,
Chadiza,ZM,5/3/2024,4,30,13.6,0,
Chadiza,ZM,5/3/2024,4,45,13.8,0,
Chadiza,ZM,5/3/2024,5,0,13.1,0,
Chadiza,ZM,5/3/2024,5,15,13.6,0,
Chadiza,ZM,5/3/2024,5,30,14.2,0,
Chadiza,ZM,5/3/2024,5,45,14.6,0,
Chadiza,ZM,5/3/2024,6,0,14.4,0,
Chadiza,ZM,5/3/2024,6,15,14.5,0,
Chadiza,ZM,5/3/2024,6,30,14.4,0,
Chadiza,ZM,5/3/2024,6,45,14.4,0,
Chadiza,ZM,5/3/2024,7,0,14.9,0,
Chadiza,ZM,5/3/2024,7,15,15.4,0,
Chadiza,ZM,5/3/2024,7,30,16.3,0,
Chadiza,ZM,5/3/2024,7,45,17.2,0,
Chadiza,ZM,5/3/2024,8,0,17.7,0,
Chadiza,ZM,5/3/2024,8,15,18.3,0,
Chadiza,ZM,5/3/2024,8,30,18.9,0,
Chadiza,ZM,5/3/2024,8,45,19.5,0,
Chadiza,ZM,5/3/2024,9,0,20.2,0,
Chadiza,ZM,5/3/2024,9,15,21.2,0,
Chadiza,ZM,5/3/2024,9,30,22.1,0,
Chadiza,ZM,5/3/2024,9,45,22.9,0,
Chadiza,ZM,5/3/2024,10,0,23.7,0,
Chadiza,ZM,5/3/2024,10,15,24.5,0,
Chadiza,ZM,5/3/2024,10,30,24.7,0,
Chadiza,ZM,5/3/2024,10,45,25.2,0,
Chadiza,ZM,5/3/2024,11,0,25.6,0,
Chadiza,ZM,5/3/2024,11,15,25.7,0,
Chadiza,ZM,5/3/2024,11,30,26.1,0,
Chadiza,ZM,5/3/2024,11,45,26.4,0,
Chadiza,ZM,5/3/2024,12,0,26.8,0,
Chadiza,ZM,5/3/2024,12,15,26.9,0,
Chadiza,ZM,5/3/2024,12,30,27,0,
Chadiza,ZM,5/3/2024,12,45,27.1,0,
Chadiza,ZM,5/3/2024,13,0,27.5,0,
Chadiza,ZM,5/3/2024,13,15,27.4,0,
Chadiza,ZM,5/3/2024,13,30,27.6,0,
Chadiza,ZM,5/3/2024,13,45,27.4,0,
Chadiza,ZM,5/3/2024,14,0,27.8,0,
Chadiza,ZM,5/3/2024,14,15,27.8,0,
Chadiza,ZM,5/3/2024,14,30,27.9,0,
Chadiza,ZM,5/3/2024,14,45,27.9,0,
Chadiza,ZM,5/3/2024,15,0,27.9,0,
Chadiza,ZM,5/3/2024,15,15,27.6,0,
Chadiza,ZM,5/3/2024,15,30,27.6,0,
Chadiza,ZM,5/3/2024,15,45,27.7,0,
Chadiza,ZM,5/3/2024,16,0,27.5,0,
Chadiza,ZM,5/3/2024,16,15,27.4,0,
Chadiza,ZM,5/3/2024,16,30,27.2,0,
Chadiza,ZM,5/3/2024,16,45,26.8,0,
Chadiza,ZM,5/3/2024,17,0,26.4,0,
Chadiza,ZM,5/3/2024,17,15,26.1,0,
Chadiza,ZM,5/3/2024,17,30,25.3,0,
Chadiza,ZM,5/3/2024,17,45,24.5,0,
Chadiza,ZM,5/3/2024,18,0,22.9,0,
Chadiza,ZM,5/3/2024,18,15,21.1,0,
Chadiza,ZM,5/3/2024,18,30,20.5,0,
Chadiza,ZM,5/3/2024,18,45,19.3,0,
Chadiza,ZM,5/3/2024,19,0,18.8,0,
Chadiza,ZM,5/3/2024,19,15,18.8,0,
Chadiza,ZM,5/3/2024,19,30,18.9,0,
Chadiza,ZM,5/3/2024,19,45,18.5,0,
Chadiza,ZM,5/3/2024,20,0,18.5,0,
Chadiza,ZM,5/3/2024,20,15,18.3,0,
Chadiza,ZM,5/3/2024,20,30,18.5,0,
Chadiza,ZM,5/3/2024,20,45,17,0,
Chadiza,ZM,5/3/2024,21,0,17.5,0,
Chadiza,ZM,5/3/2024,21,15,17,0,
Chadiza,ZM,5/3/2024,21,30,17.9,0,
Chadiza,ZM,5/3/2024,21,45,18.3,0,
Chadiza,ZM,5/3/2024,22,0,18.1,0,
Chadiza,ZM,5/3/2024,22,15,18.1,0,
Chadiza,ZM,5/3/2024,22,30,18,0,
Chadiza,ZM,5/3/2024,22,45,17.6,0,
Chadiza,ZM,5/3/2024,23,0,17.2,0,
Chadiza,ZM,5/3/2024,23,15,16.8,0,
Chadiza,ZM,5/3/2024,23,30,16.8,0,
Chadiza,ZM,5/3/2024,23,45,16.9,0,
Chadiza,ZM,5/3/2024,24,0,17,0,
Chadiza,ZM,5/4/2024,0,15,16.8,0,
Chadiza,ZM,5/4/2024,0,30,16.6,0,
Chadiza,ZM,5/4/2024,0,45,16.3,0,
Chadiza,ZM,5/4/2024,1,0,16.5,0,
Chadiza,ZM,5/4/2024,1,15,16.1,0,
Chadiza,ZM,5/4/2024,1,30,15.9,0,
Chadiza,ZM,5/4/2024,1,45,15.9,0,
Chadiza,ZM,5/4/2024,2,0,15.7,0,
Chadiza,ZM,5/4/2024,2,15,15.6,0,
Chadiza,ZM,5/4/2024,2,30,15.6,0,
Chadiza,ZM,5/4/2024,2,45,15.2,0,
Chadiza,ZM,5/4/2024,3,0,15.1,0,
Chadiza,ZM,5/4/2024,3,15,14.7,0,
Chadiza,ZM,5/4/2024,3,30,14.4,0,
Chadiza,ZM,5/4/2024,3,45,14.6,0,
Chadiza,ZM,5/4/2024,4,0,15,0,
Chadiza,ZM,5/4/2024,4,15,14.9,0,
Chadiza,ZM,5/4/2024,4,30,14.9,0,
Chadiza,ZM,5/4/2024,4,45,14.8,0,
Chadiza,ZM,5/4/2024,5,0,14.8,0,
Chadiza,ZM,5/4/2024,5,15,14.6,0,
Chadiza,ZM,5/4/2024,5,30,14.5,0,
Chadiza,ZM,5/4/2024,5,45,14.6,0,
Chadiza,ZM,5/4/2024,6,0,14.5,0,
Chadiza,ZM,5/4/2024,6,15,14,0,
Chadiza,ZM,5/4/2024,6,30,14,0,
Chadiza,ZM,5/4/2024,6,45,14.2,0,
Chadiza,ZM,5/4/2024,7,0,14.4,0,
Chadiza,ZM,5/4/2024,7,15,15,0,
Chadiza,ZM,5/4/2024,7,30,15.5,0,
Chadiza,ZM,5/4/2024,7,45,16.2,0,
Chadiza,ZM,5/4/2024,8,0,17.4,0,
Chadiza,ZM,5/4/2024,8,15,17.4,0,
Chadiza,ZM,5/4/2024,8,30,18.2,0,
Chadiza,ZM,5/4/2024,8,45,18.8,0,
Chadiza,ZM,5/4/2024,9,0,19.6,0,
Chadiza,ZM,5/4/2024,9,15,20.1,0,
Chadiza,ZM,5/4/2024,9,30,20.3,0,
Chadiza,ZM,5/4/2024,9,45,20.8,0,
Chadiza,ZM,5/4/2024,10,0,21.2,0,
Chadiza,ZM,5/4/2024,10,15,21.6,0,
Chadiza,ZM,5/4/2024,10,30,21.8,0,
Chadiza,ZM,5/4/2024,10,45,22.3,0,
Chadiza,ZM,5/4/2024,11,0,22.8,0,
Chadiza,ZM,5/4/2024,11,15,23,0,
Chadiza,ZM,5/4/2024,11,30,23.6,0,
Chadiza,ZM,5/4/2024,11,45,24.1,0,
Chadiza,ZM,5/4/2024,12,0,24.3,0,
Chadiza,ZM,5/4/2024,12,15,24.9,0,
Chadiza,ZM,5/4/2024,12,30,25.3,0,
Chadiza,ZM,5/4/2024,12,45,25.6,0,
Chadiza,ZM,5/4/2024,13,0,25.5,0,
Chadiza,ZM,5/4/2024,13,15,25.9,0,
Chadiza,ZM,5/4/2024,13,30,26.2,0,
Chadiza,ZM,5/4/2024,13,45,26.4,0,
Chadiza,ZM,5/4/2024,14,0,26.6,0,
Chadiza,ZM,5/4/2024,14,15,26.7,0,
Chadiza,ZM,5/4/2024,14,30,26.9,0,
Chadiza,ZM,5/4/2024,14,45,26.9,0,
Chadiza,ZM,5/4/2024,15,0,26.6,0,
Chadiza,ZM,5/4/2024,15,15,27,0,
Chadiza,ZM,5/4/2024,15,30,27.1,0,
Chadiza,ZM,5/4/2024,15,45,27.1,0,
Chadiza,ZM,5/4/2024,16,0,27.1,0,
Chadiza,ZM,5/4/2024,16,15,27,0,
Chadiza,ZM,5/4/2024,16,30,26.7,0,
Chadiza,ZM,5/4/2024,16,45,26.6,0,
Chadiza,ZM,5/4/2024,17,0,26.3,0,
Chadiza,ZM,5/4/2024,17,15,25.9,0,
Chadiza,ZM,5/4/2024,17,30,25.5,0,
Chadiza,ZM,5/4/2024,17,45,24.9,0,
Chadiza,ZM,5/4/2024,18,0,23.9,0,
Chadiza,ZM,5/4/2024,18,15,23.2,0,
Chadiza,ZM,5/4/2024,18,30,22.4,0,
Chadiza,ZM,5/4/2024,18,45,21.7,0,
Chadiza,ZM,5/4/2024,19,0,21.3,0,
Chadiza,ZM,5/4/2024,19,15,21.5,0,
Chadiza,ZM,5/4/2024,19,30,22.2,0,
Chadiza,ZM,5/4/2024,19,45,21.7,0,
Chadiza,ZM,5/4/2024,20,0,21.3,0,
Chadiza,ZM,5/4/2024,20,15,21.4,0,
Chadiza,ZM,5/4/2024,20,30,20.9,0,
Chadiza,ZM,5/4/2024,20,45,20.7,0,
Chadiza,ZM,5/4/2024,21,0,20.4,0,
Chadiza,ZM,5/4/2024,21,15,19.9,0,
Chadiza,ZM,5/4/2024,21,30,19.8,0,
Chadiza,ZM,5/4/2024,21,45,19.6,0,
Chadiza,ZM,5/4/2024,22,0,19.2,0,
Chadiza,ZM,5/4/2024,22,15,18.8,0,
Chadiza,ZM,5/4/2024,22,30,18.5,0,
Chadiza,ZM,5/4/2024,22,45,18.3,0,
Chadiza,ZM,5/4/2024,23,0,18,0,
Chadiza,ZM,5/4/2024,23,15,17.5,0,
Chadiza,ZM,5/4/2024,23,30,17.2,0,
Chadiza,ZM,5/4/2024,23,45,17,0,
Chadiza,ZM,5/4/2024,24,0,16.9,0,
Chadiza,ZM,5/5/2024,0,15,16.8,0,
Chadiza,ZM,5/5/2024,0,30,16.8,0,
Chadiza,ZM,5/5/2024,0,45,16.6,0,
Chadiza,ZM,5/5/2024,1,0,16.9,0,
Chadiza,ZM,5/5/2024,1,15,16.7,0,
Chadiza,ZM,5/5/2024,1,30,16.5,0,
Chadiza,ZM,5/5/2024,1,45,16.3,0,
Chadiza,ZM,5/5/2024,2,0,15.9,0,
Chadiza,ZM,5/5/2024,2,15,15.7,0,
Chadiza,ZM,5/5/2024,2,30,16.1,0,
Chadiza,ZM,5/5/2024,2,45,16.7,0,
Chadiza,ZM,5/5/2024,3,0,16.8,0,
Chadiza,ZM,5/5/2024,3,15,16.8,0,
Chadiza,ZM,5/5/2024,3,30,16.8,0,
Chadiza,ZM,5/5/2024,3,45,16.2,0,
Chadiza,ZM,5/5/2024,4,0,15.8,0,
Chadiza,ZM,5/5/2024,4,15,15.8,0,
Chadiza,ZM,5/5/2024,4,30,16.2,0,
Chadiza,ZM,5/5/2024,4,45,16.2,0,
Chadiza,ZM,5/5/2024,5,0,15.6,0,
Chadiza,ZM,5/5/2024,5,15,15.2,0,
Chadiza,ZM,5/5/2024,5,30,15.2,0,
Chadiza,ZM,5/5/2024,5,45,15.6,0,
Chadiza,ZM,5/5/2024,6,0,15.8,0,
Chadiza,ZM,5/5/2024,6,15,15.5,0,
Chadiza,ZM,5/5/2024,6,30,15.2,0,
Chadiza,ZM,5/5/2024,6,45,15.2,0,
Chadiza,ZM,5/5/2024,7,0,15.5,0,
Chadiza,ZM,5/5/2024,7,15,16,0,
Chadiza,ZM,5/5/2024,7,30,16.3,0,
Chadiza,ZM,5/5/2024,7,45,16.8,0,
Chadiza,ZM,5/5/2024,8,0,17.4,0,
Chadiza,ZM,5/5/2024,8,15,17.9,0,
Chadiza,ZM,5/5/2024,8,30,18.5,0,
Chadiza,ZM,5/5/2024,8,45,19.4,0,
Chadiza,ZM,5/5/2024,9,0,20.5,0,
Chadiza,ZM,5/5/2024,9,15,21.8,0,
Chadiza,ZM,5/5/2024,9,30,22.1,0,
Chadiza,ZM,5/5/2024,9,45,22.5,0,
Chadiza,ZM,5/5/2024,10,0,22.9,0,
Chadiza,ZM,5/5/2024,10,15,23.4,0,
Chadiza,ZM,5/5/2024,10,30,23.6,0,
Chadiza,ZM,5/5/2024,10,45,24.3,0,
Chadiza,ZM,5/5/2024,11,0,24.6,0,
Chadiza,ZM,5/5/2024,11,15,24.6,0,
Chadiza,ZM,5/5/2024,11,30,24.9,0,
Chadiza,ZM,5/5/2024,11,45,25.4,0,
Chadiza,ZM,5/5/2024,12,0,25.8,0,
Chadiza,ZM,5/5/2024,12,15,26.1,0,
Chadiza,ZM,5/5/2024,12,30,26.5,0,
Chadiza,ZM,5/5/2024,12,45,26.8,0,
Chadiza,ZM,5/5/2024,13,0,26.7,0,
Chadiza,ZM,5/5/2024,13,15,26.6,0,
Chadiza,ZM,5/5/2024,13,30,26.9,0,
Chadiza,ZM,5/5/2024,13,45,26.9,0,
Chadiza,ZM,5/5/2024,14,0,26.8,0,
Chadiza,ZM,5/5/2024,14,15,27.4,0,
Chadiza,ZM,5/5/2024,14,30,27,0,
Chadiza,ZM,5/5/2024,14,45,27.2,0,
Chadiza,ZM,5/5/2024,15,0,27.1,0,
Chadiza,ZM,5/5/2024,15,15,27,0,
Chadiza,ZM,5/5/2024,15,30,26.8,0,
Chadiza,ZM,5/5/2024,15,45,27,0,
Chadiza,ZM,5/5/2024,16,0,26.9,0,
Chadiza,ZM,5/5/2024,16,15,26.8,0,
Chadiza,ZM,5/5/2024,16,30,26.3,0,
Chadiza,ZM,5/5/2024,16,45,26,0,
Chadiza,ZM,5/5/2024,17,0,25.5,0,
Chadiza,ZM,5/5/2024,17,15,24.7,0,
Chadiza,ZM,5/5/2024,17,30,23.9,0,
Chadiza,ZM,5/5/2024,17,45,23.4,0,
Chadiza,ZM,5/5/2024,18,0,22.7,0,
Chadiza,ZM,5/5/2024,18,15,22.2,0,
Chadiza,ZM,5/5/2024,18,30,21.7,0,
Chadiza,ZM,5/5/2024,18,45,21.3,0,
Chadiza,ZM,5/5/2024,19,0,20.9,0,
Chadiza,ZM,5/5/2024,19,15,20.3,0,
Chadiza,ZM,5/5/2024,19,30,20.2,0,
Chadiza,ZM,5/5/2024,19,45,20.3,0,
Chadiza,ZM,5/5/2024,20,0,20.2,0,
Chadiza,ZM,5/5/2024,20,15,19.8,0,
Chadiza,ZM,5/5/2024,20,30,19.2,0,
Chadiza,ZM,5/5/2024,20,45,18.9,0,
Chadiza,ZM,5/5/2024,21,0,18.7,0,
Chadiza,ZM,5/5/2024,21,15,18.6,0,
Chadiza,ZM,5/5/2024,21,30,18.6,0,
Chadiza,ZM,5/5/2024,21,45,18.6,0,
Chadiza,ZM,5/5/2024,22,0,18.7,0,
Chadiza,ZM,5/5/2024,22,15,18.3,0,
Chadiza,ZM,5/5/2024,22,30,18.2,0,
Chadiza,ZM,5/5/2024,22,45,18.3,0,
Chadiza,ZM,5/5/2024,23,0,18.1,0,
Chadiza,ZM,5/5/2024,23,15,18,0,
Chadiza,ZM,5/5/2024,23,30,17.8,0,
Chadiza,ZM,5/5/2024,23,45,17.8,0,
Chadiza,ZM,5/5/2024,24,0,18.5,0,
Chadiza,ZM,5/6/2024,0,15,19.1,0,
Chadiza,ZM,5/6/2024,0,30,19.2,0,
Chadiza,ZM,5/6/2024,0,45,19.2,0,
Chadiza,ZM,5/6/2024,1,0,19.1,0,
Chadiza,ZM,5/6/2024,1,15,19,0,
Chadiza,ZM,5/6/2024,1,30,18.7,0,
Chadiza,ZM,5/6/2024,1,45,18.3,0,
Chadiza,ZM,5/6/2024,2,0,18,0,
Chadiza,ZM,5/6/2024,2,15,17.6,0,
Chadiza,ZM,5/6/2024,2,30,17.4,0,
Chadiza,ZM,5/6/2024,2,45,17.4,0,
Chadiza,ZM,5/6/2024,3,0,17.1,0,
Chadiza,ZM,5/6/2024,3,15,16.6,0,
Chadiza,ZM,5/6/2024,3,30,16.4,0,
Chadiza,ZM,5/6/2024,3,45,16.3,0,
Chadiza,ZM,5/6/2024,4,0,16.2,0,
Chadiza,ZM,5/6/2024,4,15,16.5,0,
Chadiza,ZM,5/6/2024,4,30,16.7,0,
Chadiza,ZM,5/6/2024,4,45,17.1,0,
Chadiza,ZM,5/6/2024,5,0,17.4,0,
Chadiza,ZM,5/6/2024,5,15,17.5,0,
Chadiza,ZM,5/6/2024,5,30,17.2,0,
Chadiza,ZM,5/6/2024,5,45,17.5,0,
Chadiza,ZM,5/6/2024,6,0,17.6,0,
Chadiza,ZM,5/6/2024,6,15,17.4,0,
Chadiza,ZM,5/6/2024,6,30,17.4,0,
Chadiza,ZM,5/6/2024,6,45,17.1,0,
Chadiza,ZM,5/6/2024,7,0,17.3,0,
Chadiza,ZM,5/6/2024,7,15,17.4,0,
Chadiza,ZM,5/6/2024,7,30,18.1,0,
Chadiza,ZM,5/6/2024,7,45,18.5,0,
Chadiza,ZM,5/6/2024,8,0,18.2,0,
Chadiza,ZM,5/6/2024,8,15,18.4,0,
Chadiza,ZM,5/6/2024,8,30,18.8,0,
Chadiza,ZM,5/6/2024,8,45,19.5,0,
Chadiza,ZM,5/6/2024,9,0,20,0,
Chadiza,ZM,5/6/2024,9,15,21.6,0,
